CustomerID,UserGender,UserAge,YoungAdultFlag,RetireeStatus,Married,Dependents,NumberofDependents,Country,State,LocationCity,AreaCode,Latitude,Longitude,Population,ReferredaFriend,NumberofReferrals,TenureinMonths,Offer,VoiceService,AvgMonthlyLongDistanceCharges,AdditionalLines,ConnectivityType,InternetType,DataUsageAvg,CyberSecuritySvc,CloudStorageSvc,HardwareInsurance,PrioritySupport,VideoSvc_A,VideoSvc_B,AudioSvc,UnlimitedData,Contract,DigitalInvoicing,TransactionMode,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,CustomerLifetimeValue,ChurnStatus,Month
a92224ce222b4d67,Male,38,No,No,No,No,0,United States,California,Mill Creek,96029,40.84551779,-122.9130679,859,No,0,16,Offer D,Yes,24.19373687,Yes,Yes,Fiber Optic,25,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,96.23153247,1587.079266,0.0,0,388.8049276,1846.282551,5756,Yes,25-Jun
431e4f59c3454798,Female,35,No,No,No,No,0,United States,California,North Hollywood,90281,34.00638213,-118.2948915,58015,No,0,1,Offer E,Yes,17.31832164,No,Yes,DSL,17,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,48.14212538,93.00719107,0.0,0,30.29448843,113.2035167,3328,Yes,25-Jun
5f11d8ce7de74f11,Female,76,No,No,Yes,No,0,United States,California,Long Barn,95482,39.66449132,-123.6306854,322,Yes,0,41,,Yes,33.46204981,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,99.59404776,4281.886096,8.550476418,0,1382.477664,5194.987395,4751,Yes,25-Jun
cb4f33a0c647435a,Male,36,No,No,Yes,No,0,United States,California,Modesto,95136,37.44025592,-121.6879363,53860,No,2,46,,Yes,10.41692567,Yes,Yes,Fiber Optic,35,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,74.6217183,3118.511084,6.224864485,38,523.7907116,3499.522834,5293,Yes,25-Jun
4f39cb64f0e54808,Male,62,No,No,No,No,0,United States,California,Redlands,90712,33.840524,-118.148403,30173,No,0,44,Offer B,Yes,13.02868214,Yes,Yes,Fiber Optic,32,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,92.81169393,4167.136041,0.0,0,552.3443035,4535.365577,3114,Yes,25-Jun
a291e205bd8a4f21,Female,73,No,No,Yes,No,0,United States,California,Irvine,92743,34.21511932,-118.3881627,638,Yes,2,47,Offer B,Yes,49.80583519,Yes,Yes,Fiber Optic,9,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,86.18853931,4170.287405,0.0,8,2352.936807,5746.91497,4985,Yes,25-Jun
ee45c7bb0f0f439e,Female,73,No,No,No,No,0,United States,California,La Quinta,92473,33.67134976,-117.7268643,24177,No,0,21,,Yes,10.73119931,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,78.16173748,1652.752108,0.0,0,216.337263,1796.97695,2479,Yes,25-Jun
90274d4a514949ca,Male,50,No,No,No,No,0,United States,California,Echo Lake,95981,39.58458,-121.093256,101,No,1,2,Offer E,Yes,68.25961356,No,Yes,Fiber Optic,6,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,89.02655588,197.1245769,0.0,0,139.4792919,290.993714,3901,Yes,25-Jun
55de0527ed4a41a2,Male,76,No,No,No,No,0,United States,California,Marina,93105,34.69033394,-119.2609454,22002,No,2,1,,Yes,38.48033242,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,89.90267212,89.90267212,0.0,27,38.48033242,143.4088223,3178,Yes,25-Jun
27a72c5245634c17,Male,61,No,No,No,No,0,United States,California,Sacramento,95661,38.79448378,-121.5233962,866,No,0,3,,Yes,24.20144037,No,Yes,Fiber Optic,11,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,96.44015976,402.9502105,0.0,0,81.31001637,457.1568881,2242,Yes,25-Jun
4a508ed74c7b4f3e,Male,28,No,No,No,No,0,United States,California,San Francisco,94754,37.81007245,-121.7596358,29978,No,0,1,,Yes,38.36981886,No,Yes,Fiber Optic,36,No,No,No,No,No,No,No,Yes,Month-to-Month,,bank-withdrawal,70.51224138,70.51224138,0.0,0,38.36981886,96.09212062,3339,Yes,25-Jun
bbd43f0630994ac4,Male,47,No,No,Yes,No,0,United States,California,Piru,93635,36.56058094,-120.2745244,1414,Yes,0,61,Offer B,Yes,38.57138539,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,,bank-withdrawal,95.06944485,5930.687403,0.0,0,2362.523243,7505.702898,4753,Yes,25-Jun
959193b50d8440f0,Female,71,No,No,Yes,No,0,United States,California,Stockton,95658,39.45211927,-121.8982631,30544,Yes,1,35,,Yes,16.93244982,Yes,Yes,Fiber Optic,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100.6371027,3595.314836,0.0,0,517.6958677,3940.445414,2985,Yes,25-Jun
10f0bef8688c49e0,Female,30,No,Yes,No,No,0,United States,California,Sheridan,95863,39.16419437,-121.5738768,1552,No,0,1,,Yes,21.7368716,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,bank-withdrawal,89.65491328,96.95764748,0.0,2,31.21871614,119.8992019,4447,Yes,25-Jun
b474757c56024fe2,Male,51,No,No,No,No,0,United States,California,SD,93577,35.45519162,-120.4438585,20985,No,0,3,Offer E,Yes,36.20189783,No,Yes,Fiber Optic,15,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,80.15295893,293.0206655,0.0,0,161.9813033,401.008201,5788,Yes,25-Jun
b637988462c242a2,Male,34,No,No,Yes,No,0,United States,California,SD,92092,33.0257442,-117.0747253,47750,Yes,0,65,Offer A,Yes,47.11027286,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,bank-withdrawal,94.02781632,6184.468779,0.0,0,3068.682845,8230.257342,4826,Yes,25-Jun
fe110a5bfcda4d2e,Female,66,No,Yes,No,No,0,United States,California,Rancho Cordova,95815,39.30516876,-121.6112957,306,No,0,7,,Yes,56.65358793,No,Yes,Fiber Optic,7,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,63.7031208,344.89411,0.0,0,357.6397766,583.3206277,4092,Yes,25-Jun
728d109435374398,Male,31,No,No,No,No,0,United States,California,Fremont,94554,37.57852771,-122.0314805,55790,No,0,1,,Yes,11.41879701,No,Yes,DSL,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,46.65398787,57.69874887,0.0,0,11.41879701,65.31128021,4163,Yes,25-Jun
ebf9672deb824078,Male,28,No,No,No,No,0,United States,California,Sacramento,95699,38.59652532,-121.7694628,35318,No,0,5,,Yes,45.47406502,No,Yes,Fiber Optic,60,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,57.59673606,304.7212811,10.28666834,0,371.0148084,541.7778183,5655,Yes,25-Jun
5ea637868f0c4987,Male,70,No,No,Yes,No,0,United States,California,Sacramento,96113,39.56519541,-120.6714453,367,No,0,34,,Yes,53.45337016,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,95.08263458,3441.356411,0.0,76,1862.349912,4759.829416,2093,Yes,25-Jun
cf730e7879144e52,Male,51,No,No,Yes,No,0,United States,California,Chico,96134,38.96542101,-120.22723,33024,No,0,31,,Yes,13.6364482,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,101.7715513,3032.968444,0.0,0,422.7298942,3314.788374,5211,Yes,25-Jun
09482b3f8b07469a,Female,70,No,No,No,No,0,United States,California,Healdsburg,95525,38.89319995,-121.191921,18317,No,0,26,,Yes,71.1673905,Yes,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,bank-withdrawal,94.27903289,2528.439431,1.77566023,65,1895.645983,3855.630614,4099,Yes,25-Jun
08b6140ad02643c6,Female,69,No,No,No,No,0,United States,California,Shaver Lake,93335,36.03078736,-120.331515,1569,No,0,1,Offer E,Yes,46.20961299,No,Yes,Fiber Optic,3,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,bank-withdrawal,41.77014871,41.77014871,0.0,0,46.20961299,72.57655737,2387,Yes,25-Jun
1c92a1d9e4244c17,Male,56,No,No,No,No,0,United States,California,Escondido,92827,33.84371935,-117.8098723,48196,No,0,1,,Yes,40.56552649,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.64566974,78.64566974,0.0,0,40.56552649,105.6893541,5100,Yes,25-Jun
35f6c99c331249f7,Female,57,No,No,No,No,0,United States,California,Los Angeles,90196,33.94970403,-118.3937543,33367,No,0,3,,Yes,40.65874999,No,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,81.71050416,281.9853558,0.0,6,132.326258,376.2189316,4722,Yes,25-Jun
38f4a9d9f05b4021,Male,39,No,No,No,No,0,United States,California,Colusa,94499,37.7575072,-121.6712928,7547,No,0,1,,Yes,23.45081944,No,Yes,Fiber Optic,18,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,44.72135015,44.72135015,0.0,0,23.45081944,60.35522978,5905,Yes,25-Jun
023d52bc1a074767,Male,71,No,No,No,No,0,United States,California,North Hollywood,92476,33.73814112,-117.7726028,59185,No,0,13,,Yes,23.66586063,No,Yes,Fiber Optic,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,75.38721652,1022.922374,0.0,0,342.0894198,1250.981987,3772,Yes,25-Jun
57307506f4694d25,Female,20,No,No,No,No,0,United States,California,Pope Valley,95376,37.62256398,-121.2983003,276,No,0,2,,Yes,16.40662695,No,Yes,Fiber Optic,71,No,No,No,No,No,No,No,No,Month-to-Month,,bank-withdrawal,85.45777093,269.4781595,0.0,0,48.37422324,301.7276417,5641,Yes,25-Jun
67ef26d298bc4ec9,Male,34,No,No,No,No,0,United States,California,SD,92637,33.6626213,-117.6389542,4305,No,0,38,,Yes,4.567803997,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,72.78293905,2744.356933,0.0,0,212.1688276,2885.802818,5767,Yes,25-Jun
e4e2b41cfa59442e,Female,24,No,No,No,No,0,United States,California,Glendale,91293,34.16140226,-118.4631522,23635,No,0,1,Offer E,Yes,48.90659411,No,Yes,DSL,54,No,No,No,No,No,No,No,Yes,Month-to-Month,,bank-withdrawal,54.67730835,66.3623706,0.0,0,54.0341992,102.3851701,3788,Yes,25-Jun
eeeb7a2ba5334d0e,Female,54,No,No,No,No,0,United States,California,Torrance,90923,34.06290162,-118.3186024,37285,No,0,20,Offer D,Yes,67.79619305,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,76.51625836,1601.904681,0.0,0,1395.803738,2532.440507,2727,Yes,25-Jun
3ae8774a9dc44b53,Male,35,No,No,No,No,0,United States,California,Redwood City,95806,38.6528335,-121.3904653,36428,No,0,14,,Yes,4.178817161,No,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.23102665,941.9518338,0.0,0,54.32462309,978.1682492,3659,Yes,25-Jun
862075f358084aa7,Male,22,No,No,Yes,No,0,United States,California,SD,91511,33.68611337,-117.7824057,28014,Yes,3,54,,Yes,48.1273121,Yes,Yes,Fiber Optic,63,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,96.20225657,5202.302698,11.17224726,59,2585.039177,6974.14828,4549,Yes,25-Jun
27c37e2fc92c4c7f,Male,45,No,Yes,No,No,0,United States,California,Lucerne Valley,93385,35.29128716,-120.2588268,5429,No,0,3,Offer E,Yes,12.25741465,No,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,61.41992115,247.9664874,0.0,0,36.92142242,272.580769,5762,Yes,25-Jun
8fd506a5b141441e,Male,45,No,Yes,Yes,No,0,United States,California,Santa Fe Springs,90867,34.10410914,-118.2001039,17410,Yes,2,31,,Yes,41.78901686,Yes,Yes,Fiber Optic,27,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,bank-withdrawal,89.54586466,2873.88742,0.0,0,1320.277679,3754.072539,4562,Yes,25-Jun
b1ada022dddb407a,Male,47,No,No,Yes,No,0,United States,California,SJ,95520,38.28839692,-121.8464265,38114,Yes,0,4,,Yes,17.91558748,No,Yes,Fiber Optic,21,No,No,No,No,No,No,No,No,Month-to-Month,,bank-withdrawal,46.25292081,277.6539023,0.0,0,107.4935249,349.3162522,4234,Yes,25-Jun
6f73b559851a495f,Male,64,No,No,Yes,No,2,United States,California,Wrightwood,92121,32.898613,-117.202937,4258,No,0,14,,Yes,47.83427869,Yes,Yes,DSL,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,38.62045779,498.659652,0.0,0,677.5454853,950.3566421,4680,Yes,25-Jun
e0cb171c1b234a1c,Female,75,No,Yes,Yes,No,0,United States,California,Modesto,94258,37.67872808,-122.1828969,47468,Yes,0,3,Offer D,Yes,4.308270061,No,Yes,Fiber Optic,11,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,32.03843606,169.79839,0.0,0,47.39097067,201.3923705,3201,Yes,25-Jun
517604f0fc094cdc,Female,48,No,No,No,No,0,United States,California,Brea,92917,34.11540093,-118.3444866,33536,No,0,1,Offer E,Yes,32.51014838,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,No,Month-to-Month,Yes,bank-withdrawal,75.67413921,75.67413921,0.0,0,32.51014838,97.34757146,4330,Yes,25-Jun
25287dfb500a42fe,Male,39,Yes,No,Yes,No,0,United States,California,SJ,95857,39.01845216,-121.5450111,35560,Yes,0,1,Offer E,Yes,23.00317402,Yes,Yes,Fiber Optic,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.4817115,65.54077593,0.0,0,23.00317402,80.87622527,5167,Yes,25-Jun
823bb728cb574692,Female,70,No,No,Yes,No,0,United States,California,Sacramento,95491,38.47571749,-121.312175,30693,Yes,0,25,,Yes,29.23567418,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,103.4811458,2669.889692,0.0,0,752.2303205,3171.376572,4582,Yes,25-Jun
e87cbfb54b0b46b0,Female,27,No,No,No,No,0,United States,California,Fawnskin,92199,33.44202802,-117.1381156,847,No,0,40,,Yes,58.14114084,No,Yes,Fiber Optic,38,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,72.9247965,2900.526359,0.0,0,2351.642833,4468.288247,3275,Yes,25-Jun
f125337953c24455,Female,63,No,No,No,No,0,United States,California,Redlands,90921,33.8215767,-118.0602793,37378,No,0,1,Offer E,Yes,14.92811297,No,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,76.21116666,76.21116666,0.0,0,14.92811297,86.16324197,5553,Yes,25-Jun
3fe1b62b2fe54f71,Male,39,No,No,No,No,0,United States,California,SD,91864,33.73674067,-117.6277672,35741,No,0,1,,Yes,52.10082052,No,Yes,Fiber Optic,36,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,76.1394511,76.1394511,0.0,0,52.10082052,110.8733314,3361,Yes,25-Jun
81a6137c3cdf4048,Male,56,No,No,Yes,No,0,United States,California,March Air Reserve Base,93578,36.24364063,-120.0109106,1821,No,0,62,Offer B,Yes,31.94124972,Yes,Yes,Fiber Optic,9,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,96.5264787,6160.979101,0.0,0,1985.514943,7484.65573,5106,Yes,25-Jun
130830a050a24941,Female,51,No,No,Yes,No,0,United States,California,Huntington Park,92319,34.16044562,-118.9335047,79320,Yes,1,1,,Yes,20.39752884,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,58.72314399,123.1825669,0.0,0,76.26748392,174.0275561,3017,Yes,25-Jun
8dd3d6f7d80e43e5,Female,42,No,No,No,No,0,United States,California,SD,92122,32.85723,-117.209774,34902,No,0,1,,Yes,21.36146877,No,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,57.24547216,80.24592582,0.0,0,27.97535468,98.89616228,2511,Yes,25-Jun
7ccacb3755574f00,Male,24,No,No,Yes,No,0,United States,California,Temecula,92589,33.50381428,-117.0301372,46177,Yes,0,32,Offer C,Yes,62.7385528,Yes,Yes,Fiber Optic,40,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,bank-withdrawal,95.77417215,3034.994966,0.0,59,2069.071652,4473.998099,4150,Yes,25-Jun
e6bc2b2a304e4fbf,Male,35,No,No,No,No,0,United States,California,Bayside,95444,37.72477217,-121.0939606,1916,No,0,16,,Yes,60.03631605,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,77.0017922,1227.575722,0.0,0,988.7896933,1886.768851,2641,Yes,25-Jun
9790af5879644af2,Male,55,No,No,No,No,0,United States,California,Silverado,92528,34.83926709,-117.6304045,1808,No,2,3,Offer E,Yes,50.68339241,Yes,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,64.66198633,240.1750251,0.0,0,187.9335815,365.4640794,4153,Yes,25-Jun
33d3546485bd471a,Female,72,No,No,No,No,0,United States,California,San Luis Obispo,93542,35.94342033,-120.0939267,26595,No,0,8,,Yes,29.38183915,Yes,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,90.55194079,745.8618815,0.0,0,240.470064,906.1752575,3290,Yes,25-Jun
ca50f5cfb56343ba,Male,63,No,Yes,No,No,0,United States,California,Huron,92273,33.53551887,-116.2258818,7612,No,0,2,,Yes,52.4030809,Yes,Yes,Fiber Optic,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,58.79403582,101.5503785,0.0,0,126.8854828,186.1407003,5612,Yes,25-Jun
302d5c74b4f247e3,Male,72,No,No,No,No,0,United States,California,Sunset Beach,90201,34.04212428,-118.5614419,14,No,0,2,Offer E,Yes,35.49599554,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,,bank-withdrawal,60.45863723,167.1788944,0.0,0,79.88671806,220.4367064,4154,Yes,25-Jun
0d3b1978892148ed,Male,23,No,No,No,No,0,United States,California,San Diego,92592,33.507255,-117.029473,46171,No,0,1,,Yes,60.81350166,No,Yes,Fiber Optic,34,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,76.85731063,76.85731063,0.0,0,60.81350166,117.3996451,3439,Yes,25-Jun
9bcb27c7348e4445,Male,44,No,No,No,No,0,United States,California,Oak View,93437,34.757477,-120.550507,6165,No,0,18,,Yes,6.122552597,Yes,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,34.68722446,510.3053285,0.0,0,48.98042078,542.9589424,3445,No,25-Jun
d322ec3f4f334a79,Male,51,No,No,No,No,0,United States,California,SD,91085,34.03463939,-118.3631284,27594,No,0,2,Offer E,Yes,14.36840593,No,Yes,DSL,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,24.57106396,92.71518878,0.0,0,14.36840593,102.2941261,5198,Yes,25-Jun
294a423a87624112,Female,68,No,Yes,No,No,0,United States,California,Boulder Creek,95783,38.45258586,-121.3968808,11386,No,1,50,Offer C,Yes,27.01316715,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,78.64584982,3862.988851,0.757164798,0,1374.404656,4778.501457,5716,Yes,25-Jun
e9dc2cb7e985425b,Male,66,No,No,Yes,No,0,United States,California,Davenport,95012,37.21223838,-122.2811983,922,Yes,1,25,Offer D,Yes,3.007920974,No,Yes,DSL,24,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,41.37043794,1013.819594,2.604888116,26,36.09505169,1061.983527,4535,Yes,25-Jun
dcf3150d591e46ba,Female,44,No,No,No,No,0,United States,California,Fellows,93474,36.20458107,-119.154811,294,No,0,1,,Yes,66.21472493,No,Yes,Fiber Optic,37,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,72.17663326,127.1419577,0.0,0,120.2065078,207.2796296,5839,Yes,25-Jun
884d4a2981be419c,Female,29,No,No,No,No,0,United States,California,Zenia,95624,39.56686145,-122.5318331,692,No,1,21,Offer D,Yes,35.66558674,Yes,Yes,Fiber Optic,36,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,,bank-withdrawal,74.65761519,1579.948201,29.4681948,51,767.6517898,2113.824018,5555,Yes,25-Jun
35e3eba79acf434e,Female,28,Yes,No,No,No,0,United States,California,LA,91624,34.01918431,-117.8946868,45109,No,0,4,,Yes,2.546948268,No,Yes,Cable,54,No,No,No,No,No,No,Yes,Yes,Month-to-Month,,Credit Card,43.55398878,210.0474415,0.0,0,2.546948268,211.745407,3033,Yes,25-Jun
6c5aa7707643409d,Male,31,No,Yes,Yes,No,0,United States,California,Midway City,92413,33.97131707,-117.1686454,7352,Yes,0,2,,Yes,40.21405914,Yes,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,60.62641711,180.2988211,0.0,0,109.7992188,253.4983003,4258,Yes,25-Jun
535504a2df51480e,Male,67,No,No,Yes,No,0,United States,California,Oakdale,94060,37.60525352,-122.3894383,25895,Yes,0,53,,Yes,0.0,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,54.89783439,2932.496857,0.0,67,0.0,3000.043578,4522,Yes,25-Jun
ce4edecb2d47486c,Male,41,No,No,Yes,No,0,United States,California,Myers Flat,95533,40.45658074,-124.0495156,389,Yes,0,1,,Yes,45.11070148,No,Yes,Fiber Optic,7,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,,bank-withdrawal,61.20633038,67.5373227,0.0,0,45.11070148,97.61112369,2569,Yes,25-Jun
65a8c2bbebc543a3,Female,45,No,No,No,No,0,United States,California,Carson,91385,33.97023869,-117.8885647,54710,No,0,40,Offer D,Yes,45.90574899,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,48.73710359,1052.806546,8.95365327,0,1691.47875,2171.505393,5260,Yes,25-Jun
620943b60513401b,Male,36,No,No,Yes,No,0,United States,California,Anza,93640,36.67788364,-119.9162026,2739,Yes,1,23,Offer C,Yes,39.64758936,Yes,Yes,Fiber Optic,46,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,109.3184611,2512.743152,0.0,75,869.8649145,3168.381592,3992,Yes,25-Jun
0d04d3692cbd4761,Female,26,No,No,No,No,0,United States,California,Coronado,91411,34.17847,-118.459472,23646,No,0,1,,Yes,50.10979469,No,Yes,Fiber Optic,47,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.42477724,59.42477724,0.0,0,50.10979469,92.83130704,3370,Yes,25-Jun
6a3a3cbd309a4e15,Female,68,No,No,No,No,0,United States,California,LA,90059,33.927254,-118.249826,38128,No,0,20,Offer D,Yes,62.50379928,Yes,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,67.24972787,1448.019607,0.0,0,1283.995001,2304.016275,3645,Yes,25-Jun
0c34eaeca9cc4ff1,Male,71,No,No,No,No,0,United States,California,San Francisco,92620,33.70214789,-117.3508025,38606,No,0,18,,Yes,39.15743448,No,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.72474788,1521.889325,0.0,42,780.9065896,2084.532235,2950,Yes,25-Jun
c66fce4d02584348,Male,63,No,No,No,No,0,United States,California,Miranda,95247,37.70191158,-121.1365211,1045,No,0,3,,Yes,36.41313079,No,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,89.97025685,289.764544,20.77280655,0,104.9537269,338.9608887,4721,Yes,25-Jun
b524ae411b7546fa,Female,66,No,No,No,No,0,United States,California,Bella Vista,95529,39.26932769,-123.4250084,1192,No,0,12,,Yes,39.4093433,No,Yes,Cable,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,83.43544322,1021.093137,39.72867419,71,472.9121196,1367.933375,5544,Yes,25-Jun
6670b21d8dfb498d,Female,47,No,No,No,No,1,United States,California,Woodland,95783,38.67254588,-121.6506883,15184,No,0,2,Offer E,Yes,38.26320397,No,Yes,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,49.0303892,131.631448,0.0,0,103.0828394,200.3533409,4315,No,25-Jun
8c6204c815004d05,Female,33,No,No,No,No,0,United States,California,San Fernando,91762,34.10624924,-117.7997138,34013,No,0,5,Offer E,Yes,46.33695658,No,Yes,Fiber Optic,41,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,bank-withdrawal,84.18776563,459.1872972,0.0,0,231.6847829,613.6438191,4100,Yes,25-Jun
40e970eb75254464,Male,28,No,No,No,No,0,United States,California,San Dimas,91768,34.08886118,-117.9003831,33724,No,4,49,,Yes,27.24182621,Yes,Yes,Fiber Optic,37,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,99.86686431,5173.776418,20.53557802,0,1293.193297,6015.369705,4623,Yes,25-Jun
aa59d58906474218,Female,34,No,Yes,Yes,No,0,United States,California,Stockton,95657,38.68215212,-121.2198468,32026,Yes,0,40,,Yes,24.31758481,Yes,Yes,Fiber Optic,28,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,bank-withdrawal,73.29083067,3000.831288,0.0,0,989.1830906,3661.158084,2057,Yes,25-Jun
64616c7e9e814b4e,Female,45,No,No,No,No,0,United States,California,Dunnigan,95890,38.98646562,-121.7163656,87,No,0,4,,Yes,24.27266966,No,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.7391299,430.7052673,0.0,2,108.0686131,504.8218404,2253,Yes,25-Jun
a3effbea3cee4cb4,Male,33,No,No,No,No,0,United States,California,Pilot Hill,95642,38.62737945,-121.2688876,1275,No,0,2,Offer E,Yes,39.08478522,No,Yes,Fiber Optic,0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,bank-withdrawal,19.64479915,47.36206755,0.0,0,99.56798932,113.7407271,2578,Yes,25-Jun
